distributor,counter_type,peak_enabled,day_time_type,rate_occurrence,cost_type,amount_eur,tax_pct,time_of_day_start,time_of_day_end,kw_from,kw_to,date_start,date_end,
wavre,,,,per_kwh,energy_contribution,0.00192642,21,,,,, 2022-01-01, 2022-02-28,
wavre,,,,per_kwh,green_certs,0.02858491,21,,,,, 2022-01-01, 2022-02-28,
wavre,,,,per_kwh,connection,0.00070755,21,,,,, 2022-01-01, 2022-02-28,
,,,,,,,,,,,,,,
wavre,,,,annual,management,17.54,6,,,,, 2022-03-01, 2022-12-31,
wavre,simple,,simple,per_kwh,distribution_simple,0.0703594,6,,,,, 2022-03-01, 2022-12-31,
wavre,simple,,day,per_kwh,distribution_day,0.0757898,6,7:00:00,22:00:00,,, 2022-03-01, 2022-12-31,
wavre,simple,,night,per_kwh,distribution_night,0.0540683,6,22:00:00,7:00:00,,, 2022-03-01, 2022-12-31,
wavre,simple,,night_excl,per_kwh,distribution_night_excl,0.0540683,6,22:00:00,7:00:00,,, 2022-03-01, 2022-12-31,
wavre,smart,false,simple,per_kwh,distribution_simple,0.0703594,6,,,,, 2022-03-01, 2022-12-31,
wavre,smart,false,day,per_kwh,distribution_day,0.0757898,6,7:00:00,22:00:00,,, 2022-03-01, 2022-12-31,
wavre,smart,false,night,per_kwh,distribution_night,0.0540683,6,22:00:00,7:00:00,,, 2022-03-01, 2022-12-31,
wavre,smart,false,night_excl,per_kwh,distribution_night_excl,0.0540683,6,22:00:00,7:00:00,,, 2022-03-01, 2022-12-31,
wavre,smart,true,simple,per_kwh,distribution_simple,0.0030495,6,,,,, 2022-03-01, 2022-12-31,
wavre,smart,true,day,per_kwh,distribution_day,0.0032775,6,7:00:00,22:00:00,,, 2022-03-01, 2022-12-31,
wavre,smart,true,night,per_kwh,distribution_night,0.0023655,6,22:00:00,7:00:00,,, 2022-03-01, 2022-12-31,
wavre,smart,true,night_excl,per_kwh,distribution_night_excl,0.0023655,6,22:00:00,7:00:00,,, 2022-03-01, 2022-12-31,
wavre,smart,true,,annual_per_kw,peak,11.0029954,6,,,,, 2022-03-01, 2022-12-31,Pointe historique pendant la période tarifaire de pointe
wavre,smart,true,,annual_per_kw,peak_monthly_avrg,3.6676651,6,,,,, 2022-03-01, 2022-12-31,Pointe du mois pendant la période tarifaire de pointe
wavre,,,,annual_per_kw,prosumer,76.1147472,6,,,,, 2022-03-01, 2022-12-31,
wavre,,,,annual,injection,13.3800000,6,,,,, 2022-03-01, 2022-12-31,
wavre,,,,per_kwh,injection,2.6981447,6,,,,, 2022-03-01, 2022-12-31,
wavre,,,,per_kwh,public_service,0.0115587,6,,,,, 2022-03-01, 2022-12-31,
wavre,,,,per_kwh,road_fee,0.0028916,6,,,,, 2022-03-01, 2022-12-31,
wavre,,,,per_kwh,corp_tax,0.0060583,6,,,,, 2022-03-01, 2022-12-31,
wavre,,,,per_kwh,other_tax,0.0000872,6,,,,, 2022-03-01, 2022-12-31,
wavre,,,,per_kwh,reg_balance,0.0071347,6,,,,, 2022-03-01, 2022-12-31,
wavre,,,,monthly,accise,4.74801887,6,,,,, 2022-03-01, 2022-12-31,
wavre,,,,per_kwh,energy_contribution,0.00192642,6,,,,, 2022-03-01, 2022-12-31,
wavre,,,,per_kwh,green_certs,0.02858491,6,,,,, 2022-03-01, 2022-12-31,
wavre,,,,per_kwh,connection,0.00070755,6,,,,, 2022-03-01, 2022-12-31,
,,,,,,,,,,,,,,
wavre,,,,annual,management,17.57,6,,,,, 2023-01-01, 2023-02-28,
wavre,simple,,simple,per_kwh,distribution_simple,0.0714939,6,,,,, 2023-01-01, 2023-02-28,
wavre,simple,,day,per_kwh,distribution_day,0.0777101,6,7:00:00,22:00:00,,, 2023-01-01, 2023-02-28,
wavre,simple,,night,per_kwh,distribution_night,0.0549174,6,22:00:00,7:00:00,,, 2023-01-01, 2023-02-28,
wavre,simple,,night_excl,per_kwh,distribution_night_excl,0.0549174,6,22:00:00,7:00:00,,, 2023-01-01, 2023-02-28,
wavre,smart,false,simple,per_kwh,distribution_simple,0.0714939,6,,,,, 2023-01-01, 2023-02-28,
wavre,smart,false,day,per_kwh,distribution_day,0.0777101,6,7:00:00,22:00:00,,, 2023-01-01, 2023-02-28,
wavre,smart,false,night,per_kwh,distribution_night,0.0549174,6,22:00:00,7:00:00,,, 2023-01-01, 2023-02-28,
wavre,smart,false,night_excl,per_kwh,distribution_night_excl,0.0549174,6,22:00:00,7:00:00,,, 2023-01-01, 2023-02-28,
wavre,smart,true,simple,per_kwh,distribution_simple,0.0030017,6,,,,, 2023-01-01, 2023-02-28,
wavre,smart,true,day,per_kwh,distribution_day,0.0032542,6,7:00:00,22:00:00,,, 2023-01-01, 2023-02-28,
wavre,smart,true,night,per_kwh,distribution_night,0.0023284,6,22:00:00,7:00:00,,, 2023-01-01, 2023-02-28,
wavre,smart,true,night_excl,per_kwh,distribution_night_excl,0.0023284,6,22:00:00,7:00:00,,, 2023-01-01, 2023-02-28,
wavre,smart,true,,annual_per_kw,peak,11.0549221,6,,,,, 2023-01-01, 2023-02-28,Pointe historique pendant la période tarifaire de pointe
wavre,smart,true,,annual_per_kw,peak_monthly_avrg,3.6849740,6,,,,, 2023-01-01, 2023-02-28,Pointe du mois pendant la période tarifaire de pointe
wavre,,,,annual_per_kw,prosumer,73.2769974,6,,,,, 2023-01-01, 2023-02-28,
wavre,,,,annual,injection,13.66,6,,,,, 2023-01-01, 2023-02-28,
wavre,,,,per_kwh,injection,2.7401973,6,,,,, 2023-01-01, 2023-02-28,
wavre,,,,per_kwh,public_service,0.0123336,6,,,,, 2023-01-01, 2023-02-28,
wavre,,,,per_kwh,road_fee,0.0029694,6,,,,, 2023-01-01, 2023-02-28,
wavre,,,,per_kwh,corp_tax,0.0061933,6,,,,, 2023-01-01, 2023-02-28,
wavre,,,,per_kwh,other_tax,0.0000896,6,,,,, 2023-01-01, 2023-02-28,
wavre,,,,per_kwh,reg_balance,0,6,,,,, 2023-01-01, 2023-02-28,
wavre,,,,monthly,accise,4.74801887,6,,,,, 2023-01-01, 2023-02-28,
wavre,,,,per_kwh,energy_contribution,0.00192642,6,,,,, 2023-01-01, 2023-02-28,
wavre,,,,per_kwh,green_certs,0.02858491,6,,,,, 2023-01-01, 2023-02-28,
wavre,,,,per_kwh,connection,0.00070755,6,,,,, 2023-01-01, 2023-02-28,
,,,,,,,,,,,,,,
wavre,,,,annual,management,17.57,6,,,,, 2023-03-01, 2023-12-31,
wavre,simple,,simple,per_kwh,distribution_simple,0.0714939,6,,,,, 2023-03-01, 2023-12-31,
wavre,simple,,day,per_kwh,distribution_day,0.0777101,6,7:00:00,22:00:00,,, 2023-03-01, 2023-12-31,
wavre,simple,,night,per_kwh,distribution_night,0.0549174,6,22:00:00,7:00:00,,, 2023-03-01, 2023-12-31,
wavre,simple,,night_excl,per_kwh,distribution_night_excl,0.0549174,6,22:00:00,7:00:00,,, 2023-03-01, 2023-12-31,
wavre,smart,false,simple,per_kwh,distribution_simple,0.0714939,6,,,,, 2023-03-01, 2023-12-31,
wavre,smart,false,day,per_kwh,distribution_day,0.0777101,6,7:00:00,22:00:00,,, 2023-03-01, 2023-12-31,
wavre,smart,false,night,per_kwh,distribution_night,0.0549174,6,22:00:00,7:00:00,,, 2023-03-01, 2023-12-31,
wavre,smart,false,night_excl,per_kwh,distribution_night_excl,0.0549174,6,22:00:00,7:00:00,,, 2023-03-01, 2023-12-31,
wavre,smart,true,simple,per_kwh,distribution_simple,0.0030017,6,,,,, 2023-03-01, 2023-12-31,
wavre,smart,true,day,per_kwh,distribution_day,0.0032542,6,7:00:00,22:00:00,,, 2023-03-01, 2023-12-31,
wavre,smart,true,night,per_kwh,distribution_night,0.0023284,6,22:00:00,7:00:00,,, 2023-03-01, 2023-12-31,
wavre,smart,true,night_excl,per_kwh,distribution_night_excl,0.0023284,6,22:00:00,7:00:00,,, 2023-03-01, 2023-12-31,
wavre,smart,true,,annual_per_kw,peak,11.0549221,6,,,,, 2023-03-01, 2023-12-31,Pointe historique pendant la période tarifaire de pointe
wavre,smart,true,,annual_per_kw,peak_monthly_avrg,3.6849740,6,,,,, 2023-03-01, 2023-12-31,Pointe du mois pendant la période tarifaire de pointe
wavre,,,,annual_per_kw,prosumer,73.2769974,6,,,,, 2023-03-01, 2023-12-31,
wavre,,,,annual,injection,13.66,6,,,,, 2023-03-01, 2023-12-31,
wavre,,,,per_kwh,injection,2.7401973,6,,,,, 2023-03-01, 2023-12-31,
wavre,,,,per_kwh,public_service,0.0123336,6,,,,, 2023-03-01, 2023-12-31,
wavre,,,,per_kwh,road_fee,0.0029694,6,,,,, 2023-03-01, 2023-12-31,
wavre,,,,per_kwh,corp_tax,0.0061933,6,,,,, 2023-03-01, 2023-12-31,
wavre,,,,per_kwh,other_tax,0.0000896,6,,,,, 2023-03-01, 2023-12-31,
wavre,,,,per_kwh,reg_balance,0.0179201,6,,,,, 2023-03-01, 2023-12-31,
wavre,,,,monthly,accise,4.74801887,6,,,,, 2023-03-01, 2023-12-31,
wavre,,,,per_kwh,energy_contribution,0.00192642,6,,,,, 2023-03-01, 2023-12-31,
wavre,,,,per_kwh,green_certs,0.02858491,6,,,,, 2023-03-01, 2023-12-31,
wavre,,,,per_kwh,connection,0.00070755,6,,,,, 2023-03-01, 2023-12-31,
,,,,,,,,,,,,,,
wavre,,,,annual,management,16.35,6,,,,, 2024-01-01, 2024-12-31,
wavre,simple,,simple,per_kwh,distribution_simple,0.0746183,6,,,,, 2024-01-01, 2024-12-31,
wavre,simple,,day,per_kwh,distribution_day,0.0761945,6,7:00:00,22:00:00,,, 2024-01-01, 2024-12-31,
wavre,simple,,night,per_kwh,distribution_night,0.0545184,6,22:00:00,7:00:00,,, 2024-01-01, 2024-12-31,
wavre,simple,,night_excl,per_kwh,distribution_night_excl,0.0545184,6,22:00:00,7:00:00,,, 2024-01-01, 2024-12-31,
wavre,smart,false,simple,per_kwh,distribution_simple,0.0746183,6,,,,, 2024-01-01, 2024-12-31,
wavre,smart,false,day,per_kwh,distribution_day,0.0761945,6,7:00:00,22:00:00,,, 2024-01-01, 2024-12-31,
wavre,smart,false,night,per_kwh,distribution_night,0.0545184,6,22:00:00,7:00:00,,, 2024-01-01, 2024-12-31,
