distributor,counter_type,peak_enabled,day_time_type,rate_occurrence,cost_type,amount_eur,tax_pct,time_of_day_start,time_of_day_end,kw_from,kw_to,date_start,date_end,
ores_namur,simple,,night_excl,per_kwh,distribution_night_excl,0.0284357,6,22:00:00,7:00:00,,, 2022-03-01, 2022-12-31,
ores_namur,smart,false,simple,per_kwh,distribution_simple,0.0757769,6,,,,, 2022-03-01, 2022-12-31,
ores_namur,smart,false,day,per_kwh,distribution_day,0.0815296,6,7:00:00,22:00:00,,, 2022-03-01, 2022-12-31,
ores_namur,smart,false,night,per_kwh,distribution_night,0.0389629,6,22:00:00,7:00:00,,, 2022-03-01, 2022-12-31,
ores_namur,smart,false,night_excl,per_kwh,distribution_night_excl,0.0284357,6,22:00:00,7:00:00,,, 2022-03-01, 2022-12-31,
ores_namur,smart,true,simple,per_kwh,distribution_simple,0.0045579,6,,,,, 2022-03-01, 2022-12-31,
ores_namur,smart,true,day,per_kwh,distribution_day,0.00455790,6,7:00:00,22:00:00,,, 2022-03-01, 2022-12-31,
ores_namur,smart,true,night,per_kwh,distribution_night,0.00455790,6,22:00:00,7:00:00,,, 2022-03-01, 2022-12-31,
ores_namur,smart,true,night_excl,per_kwh,distribution_night_excl,0.0045579,6,22:00:00,7:00:00,,, 2022-03-01, 2022-12-31,
ores_namur,smart,true,,annual_per_kw,peak,5.7430410,6,,,,, 2022-03-01, 2022-12-31,Pointe historique pendant la période tarifaire de pointe
ores_namur,smart,true,,annual_per_kw,peak_monthly_avrg,1.9143470,6,,,,, 2022-03-01, 2022-12-31,Pointe du mois pendant la période tarifaire de pointe
ores_namur,,,,annual_per_kw,prosumer,73.1400545,6,,,,, 2022-03-01, 2022-12-31,
ores_namur,,,,per_kwh,public_service,0.0085229,6,,,,, 2022-03-01, 2022-12-31,
ores_namur,,,,per_kwh,road_fee,0.00292,6,,,,, 2022-03-01, 2022-12-31,
ores_namur,,,,per_kwh,corp_tax,0.0048459,6,,,,, 2022-03-01, 2022-12-31,
ores_namur,,,,per_kwh,other_tax,0.0000081,6,,,,, 2022-03-01, 2022-12-31,
ores_namur,,,,per_kwh,reg_balance,0.0015660,6,,,,, 2022-03-01, 2022-12-31,
ores_namur,,,,monthly,accise,4.74801887,6,,,,, 2022-03-01, 2022-12-31,
ores_namur,,,,per_kwh,energy_contribution,0.00192642,6,,,,, 2022-03-01, 2022-12-31,
ores_namur,,,,per_kwh,green_certs,0.02858491,6,,,,, 2022-03-01, 2022-12-31,
ores_namur,,,,per_kwh,connection,0.00070755,6,,,,, 2022-03-01, 2022-12-31,
,,,,,,,,,,,,,,
ores_namur,,,,annual,management,12.83,6,,,,, 2023-01-01, 2023-12-31,
ores_namur,simple,,simple,per_kwh,distribution_simple,0.0760329,6,,,,, 2023-01-01, 2023-12-31,
ores_namur,simple,,day,per_kwh,distribution_day,0.0818174,6,7:00:00,22:00:00,,, 2023-01-01, 2023-12-31,
ores_namur,simple,,night,per_kwh,distribution_night,0.0390159,6,22:00:00,7:00:00,,, 2023-01-01, 2023-12-31,
ores_namur,simple,,night_excl,per_kwh,distribution_night_excl,0.0284307,6,22:00:00,7:00:00,,, 2023-01-01, 2023-12-31,
ores_namur,smart,false,simple,per_kwh,distribution_simple,0.0760329,6,,,,, 2023-01-01, 2023-12-31,
ores_namur,smart,false,day,per_kwh,distribution_day,0.0818174,6,7:00:00,22:00:00,,, 2023-01-01, 2023-12-31,
ores_namur,smart,false,night,per_kwh,distribution_night,0.0390159,6,22:00:00,7:00:00,,, 2023-01-01, 2023-12-31,
ores_namur,smart,false,night_excl,per_kwh,distribution_night_excl,0.0284307,6,22:00:00,7:00:00,,, 2023-01-01, 2023-12-31,
ores_namur,smart,true,simple,per_kwh,distribution_simple,0.0044212,6,,,,, 2023-01-01, 2023-12-31,
ores_namur,smart,true,day,per_kwh,distribution_day,0.0044212,6,7:00:00,22:00:00,,, 2023-01-01, 2023-12-31,
ores_namur,smart,true,night,per_kwh,distribution_night,0.0044212,6,22:00:00,7:00:00,,, 2023-01-01, 2023-12-31,
ores_namur,smart,true,night_excl,per_kwh,distribution_night_excl,0.0044212,6,22:00:00,7:00:00,,, 2023-01-01, 2023-12-31,
ores_namur,smart,true,,annual_per_kw,peak,5.7994139,6,,,,, 2023-01-01, 2023-12-31,Pointe historique pendant la période tarifaire de pointe
ores_namur,smart,true,,annual_per_kw,peak_monthly_avrg,1.9331380,6,,,,, 2023-01-01, 2023-12-31,Pointe du mois pendant la période tarifaire de pointe
ores_namur,,,,annual_per_kw,prosumer,72.8995112,6,,,,, 2023-01-01, 2023-12-31,
ores_namur,,,,per_kwh,public_service,0.0082543,6,,,,, 2023-01-01, 2023-12-31,
ores_namur,,,,per_kwh,road_fee,0.0029617,6,,,,, 2023-01-01, 2023-12-31,
ores_namur,,,,per_kwh,corp_tax,0.0049094,6,,,,, 2023-01-01, 2023-12-31,
ores_namur,,,,per_kwh,other_tax,0.0000081,6,,,,, 2023-01-01, 2023-12-31,
ores_namur,,,,per_kwh,reg_balance,0.0020944,6,,,,, 2023-01-01, 2023-12-31,
ores_namur,,,,monthly,accise,4.74801887,6,,,,, 2023-01-01, 2023-12-31,
ores_namur,,,,per_kwh,energy_contribution,0.00192642,6,,,,, 2023-01-01, 2023-12-31,
ores_namur,,,,per_kwh,green_certs,0.02858491,6,,,,, 2023-01-01, 2023-12-31,
ores_namur,,,,per_kwh,connection,0.00070755,6,,,,, 2023-01-01, 2023-12-31,
,,,,,,,,,,,,,,
ores_namur,,,,annual,management,12.83,6,,,,, 2024-01-01, 2024-12-31,
ores_namur,simple,,simple,per_kwh,distribution_simple,0.0683165,6,,,,, 2024-01-01, 2024-12-31,
ores_namur,simple,,day,per_kwh,distribution_day,0.0735182,6,7:00:00,22:00:00,,, 2024-01-01, 2024-12-31,
ores_namur,simple,,night,per_kwh,distribution_night,0.0360912,6,22:00:00,7:00:00,,, 2024-01-01, 2024-12-31,
ores_namur,simple,,night_excl,per_kwh,distribution_night_excl,0.0265682,6,22:00:00,7:00:00,,, 2024-01-01, 2024-12-31,
ores_namur,smart,false,simple,per_kwh,distribution_simple,0.0683165,6,,,,, 2024-01-01, 2024-12-31,
ores_namur,smart,false,day,per_kwh,distribution_day,0.0735182,6,7:00:00,22:00:00,,, 2024-01-01, 2024-12-31,
ores_namur,smart,false,night,per_kwh,distribution_night,0.0360912,6,22:00:00,7:00:00,,, 2024-01-01, 2024-12-31,
ores_namur,smart,false,night_excl,per_kwh,distribution_night_excl,0.0265682,6,22:00:00,7:00:00,,, 2024-01-01, 2024-12-31,
ores_namur,smart,true,simple,per_kwh,distribution_simple,0.0049533,6,,,,, 2024-01-01, 2024-12-31,
ores_namur,smart,true,day,per_kwh,distribution_day,0.0049533,6,7:00:00,22:00:00,,, 2024-01-01, 2024-12-31,
ores_namur,smart,true,night,per_kwh,distribution_night,0.0049533,6,22:00:00,7:00:00,,, 2024-01-01, 2024-12-31,
ores_namur,smart,true,night_excl,per_kwh,distribution_night_excl,0.0049533,6,22:00:00,7:00:00,,, 2024-01-01, 2024-12-31,
ores_namur,smart,true,,annual_per_kw,peak,5.9569810,6,,,,, 2024-01-01, 2024-12-31,Pointe historique pendant la période tarifaire de pointe
ores_namur,smart,true,,annual_per_kw,peak_monthly_avrg,1.9856603,6,,,,, 2024-01-01, 2024-12-31,Pointe du mois pendant la période tarifaire de pointe
ores_namur,,,,annual_per_kw,prosumer,62.4472343,6,,,,, 2024-01-01, 2024-12-31,
ores_namur,,,,annual,injection,13.66,6,,,,, 2024-01-01, 2024-12-31,
ores_namur,,,,per_kwh,injection,2.7401973,6,,,,, 2024-01-01, 2024-12-31,
ores_namur,,,,per_kwh,public_service,0.0094786,6,,,,, 2024-01-01, 2024-12-31,
ores_namur,,,,per_kwh,road_fee,0.0030866,6,,,,, 2024-01-01, 2024-12-31,
ores_namur,,,,per_kwh,corp_tax,0.0047213,6,,,,, 2024-01-01, 2024-12-31,
ores_namur,,,,per_kwh,other_tax,0.0000069,6,,,,, 2024-01-01, 2024-12-31,
ores_namur,,,,monthly,accise,4.74801887,6,,,,, 2024-01-01, 2024-12-31,
ores_namur,,,,per_kwh,energy_contribution,0.00192642,6,,,,, 2024-01-01, 2024-12-31,
ores_namur,,,,per_kwh,green_certs,0.02858491,6,,,,, 2024-01-01, 2024-12-31,
ores_namur,,,,per_kwh,connection,0.00070755,6,,,,, 2024-01-01, 2024-12-31,
