distributor,counter_type,peak_enabled,day_time_type,rate_occurrence,cost_type,amount_eur,tax_pct,time_of_day_start,time_of_day_end,kw_from,kw_to,date_start,date_end,
ores_brabant_wallon,smart,true,day,per_kwh,distribution_day,0.0037238,6,7:00:00,22:00:00,,, 2022-03-01, 2022-12-31,
ores_brabant_wallon,smart,true,night,per_kwh,distribution_night,0.0037238,6,22:00:00,7:00:00,,, 2022-03-01, 2022-12-31,
ores_brabant_wallon,smart,true,night_excl,per_kwh,distribution_night_excl,0.0037238,6,22:00:00,7:00:00,,, 2022-03-01, 2022-12-31,
ores_brabant_wallon,smart,true,,annual_per_kw,peak,5.1814393,6,,,,, 2022-03-01, 2022-12-31,Pointe historique pendant la période tarifaire de pointe
ores_brabant_wallon,smart,true,,annual_per_kw,peak,1.7271464,6,,,,, 2022-03-01, 2022-12-31,Pointe du mois pendant la période tarifaire de pointe
ores_brabant_wallon,,,,annual_per_kw,prosumer,65.7115318,6,,,,, 2022-03-01, 2022-12-31,
ores_brabant_wallon,,,,per_kwh,public_service,0.0067986,6,,,,, 2022-03-01, 2022-12-31,
ores_brabant_wallon,,,,per_kwh,road_fee,0.0028711,6,,,,, 2022-03-01, 2022-12-31,
ores_brabant_wallon,,,,per_kwh,corp_tax,0.0036569,6,,,,, 2022-03-01, 2022-12-31,
ores_brabant_wallon,,,,per_kwh,other_tax,0.0000115,6,,,,, 2022-03-01, 2022-12-31,
ores_brabant_wallon,,,,per_kwh,reg_balance,0.0009659,6,,,,, 2022-03-01, 2022-12-31,
ores_brabant_wallon,,,,monthly,accise,4.74801887,6,,,,, 2022-03-01, 2022-12-31,
ores_brabant_wallon,,,,per_kwh,energy_contribution,0.00192642,6,,,,, 2022-03-01, 2022-12-31,
ores_brabant_wallon,,,,per_kwh,green_certs,0.02858491,6,,,,, 2022-03-01, 2022-12-31,
ores_brabant_wallon,,,,per_kwh,connection,0.00070755,6,,,,, 2022-03-01, 2022-12-31,
,,,,,,,,,,,,,,
ores_brabant_wallon,,,,annual,management,12.83,6,,,,, 2023-01-01, 2023-12-31,
ores_brabant_wallon,simple,,simple,per_kwh,distribution_simple,0.0664883,6,,,,, 2023-01-01, 2023-12-31,
ores_brabant_wallon,simple,,day,per_kwh,distribution_day,0.0716217,6,7:00:00,22:00:00,,, 2023-01-01, 2023-12-31,
ores_brabant_wallon,simple,,night,per_kwh,distribution_night,0.0337351,6,22:00:00,7:00:00,,, 2023-01-01, 2023-12-31,
ores_brabant_wallon,simple,,night_excl,per_kwh,distribution_night_excl,0.0244457,6,22:00:00,7:00:00,,, 2023-01-01, 2023-12-31,
ores_brabant_wallon,smart,false,simple,per_kwh,distribution_simple,0.0664883,6,,,,, 2023-01-01, 2023-12-31,
ores_brabant_wallon,smart,false,day,per_kwh,distribution_day,0.0716217,6,7:00:00,22:00:00,,, 2023-01-01, 2023-12-31,
ores_brabant_wallon,smart,false,night,per_kwh,distribution_night,0.0337351,6,22:00:00,7:00:00,,, 2023-01-01, 2023-12-31,
ores_brabant_wallon,smart,false,night_excl,per_kwh,distribution_night_excl,0.0244457,6,22:00:00,7:00:00,,, 2023-01-01, 2023-12-31,
ores_brabant_wallon,smart,true,simple,per_kwh,distribution_simple,0.0036659,6,,,,, 2023-01-01, 2023-12-31,
ores_brabant_wallon,smart,true,day,per_kwh,distribution_day,0.0036659,6,7:00:00,22:00:00,,, 2023-01-01, 2023-12-31,
ores_brabant_wallon,smart,true,night,per_kwh,distribution_night,0.0036659,6,22:00:00,7:00:00,,, 2023-01-01, 2023-12-31,
ores_brabant_wallon,smart,true,night_excl,per_kwh,distribution_night_excl,0.0036659,6,22:00:00,7:00:00,,, 2023-01-01, 2023-12-31,
ores_brabant_wallon,smart,true,,annual_per_kw,peak,5.2262951,6,,,,, 2023-01-01, 2023-12-31,Pointe historique pendant la période tarifaire de pointe
ores_brabant_wallon,smart,true,,annual_per_kw,peak,1.7420984,6,,,,, 2023-01-01, 2023-12-31,Pointe du mois pendant la période tarifaire de pointe
ores_brabant_wallon,,,,annual_per_kw,prosumer,65.7216701,6,,,,, 2023-01-01, 2023-12-31,
ores_brabant_wallon,,,,per_kwh,public_service,0.00658,6,,,,, 2023-01-01, 2023-12-31,
ores_brabant_wallon,,,,per_kwh,road_fee,0.0029128,6,,,,, 2023-01-01, 2023-12-31,
ores_brabant_wallon,,,,per_kwh,corp_tax,0.0037066,6,,,,, 2023-01-01, 2023-12-31,
ores_brabant_wallon,,,,per_kwh,other_tax,0.0000116,6,,,,, 2023-01-01, 2023-12-31,
ores_brabant_wallon,,,,per_kwh,reg_balance,0.0017061,6,,,,, 2023-01-01, 2023-12-31,
ores_brabant_wallon,,,,monthly,accise,4.74801887,6,,,,, 2023-01-01, 2023-12-31,
ores_brabant_wallon,,,,per_kwh,energy_contribution,0.00192642,6,,,,, 2023-01-01, 2023-12-31,
ores_brabant_wallon,,,,per_kwh,green_certs,0.02858491,6,,,,, 2023-01-01, 2023-12-31,
ores_brabant_wallon,,,,per_kwh,connection,0.00070755,6,,,,, 2023-01-01, 2023-12-31,
,,,,,,,,,,,,,,
ores_brabant_wallon,,,,annual,management,12.83,6,,,,, 2024-01-01, 2024-12-31,
ores_brabant_wallon,simple,,simple,per_kwh,distribution_simple,0.0683165,6,,,,, 2024-01-01, 2024-12-31,
ores_brabant_wallon,simple,,day,per_kwh,distribution_day,0.0735182,6,7:00:00,22:00:00,,, 2024-01-01, 2024-12-31,
ores_brabant_wallon,simple,,night,per_kwh,distribution_night,0.0360912,6,22:00:00,7:00:00,,, 2024-01-01, 2024-12-31,
ores_brabant_wallon,simple,,night_excl,per_kwh,distribution_night_excl,0.0265682,6,22:00:00,7:00:00,,, 2024-01-01, 2024-12-31,
ores_brabant_wallon,smart,false,simple,per_kwh,distribution_simple,0.0683165,6,,,,, 2024-01-01, 2024-12-31,
ores_brabant_wallon,smart,false,day,per_kwh,distribution_day,0.0735182,6,7:00:00,22:00:00,,, 2024-01-01, 2024-12-31,
ores_brabant_wallon,smart,false,night,per_kwh,distribution_night,0.0360912,6,22:00:00,7:00:00,,, 2024-01-01, 2024-12-31,
ores_brabant_wallon,smart,false,night_excl,per_kwh,distribution_night_excl,0.0265682,6,22:00:00,7:00:00,,, 2024-01-01, 2024-12-31,
ores_brabant_wallon,smart,true,simple,per_kwh,distribution_simple,0.0049533,6,,,,, 2024-01-01, 2024-12-31,
ores_brabant_wallon,smart,true,day,per_kwh,distribution_day,0.0049533,6,7:00:00,22:00:00,,, 2024-01-01, 2024-12-31,
ores_brabant_wallon,smart,true,night,per_kwh,distribution_night,0.0049533,6,22:00:00,7:00:00,,, 2024-01-01, 2024-12-31,
ores_brabant_wallon,smart,true,night_excl,per_kwh,distribution_night_excl,0.0049533,6,22:00:00,7:00:00,,, 2024-01-01, 2024-12-31,
ores_brabant_wallon,smart,true,,annual_per_kw,peak,5.9569810,6,,,,, 2024-01-01, 2024-12-31,Pointe historique pendant la période tarifaire de pointe
ores_brabant_wallon,smart,true,,annual_per_kw,peak,1.9856603,6,,,,, 2024-01-01, 2024-12-31,Pointe du mois pendant la période tarifaire de pointe
ores_brabant_wallon,,,,annual_per_kw,prosumer,62.4472343,6,,,,, 2024-01-01, 2024-12-31,
ores_brabant_wallon,,,,annual,injection,13.66,6,,,,, 2024-01-01, 2024-12-31,
ores_brabant_wallon,,,,per_kwh,injection,2.7401973,6,,,,, 2024-01-01, 2024-12-31,
ores_brabant_wallon,,,,per_kwh,public_service,0.0094786,6,,,,, 2024-01-01, 2024-12-31,
ores_brabant_wallon,,,,per_kwh,road_fee,0.0030866,,,,,, 2024-01-01, 2024-12-31,
ores_brabant_wallon,,,,per_kwh,corp_tax,0.0047213,,,,,, 2024-01-01, 2024-12-31,
ores_brabant_wallon,,,,per_kwh,other_tax,0.0000069,,,,,, 2024-01-01, 2024-12-31,
ores_brabant_wallon,,,,monthly,accise,4.74801887,6,,,,, 2024-01-01, 2024-12-31,
ores_brabant_wallon,,,,per_kwh,energy_contribution,0.00192642,6,,,,, 2024-01-01, 2024-12-31,
ores_brabant_wallon,,,,per_kwh,green_certs,0.02858491,6,,,,, 2024-01-01, 2024-12-31,
ores_brabant_wallon,,,,per_kwh,connection,0.00070755,6,,,,, 2024-01-01, 2024-12-31,
